ORD_ID,ORD_DATE,ORD_PRIORITY,ORD_DISCOUNT,QUANTITY_ORDERED_NEW
91513,06/04/2010,Medium,0,9
88219,12/12/2010,Critical,0.04,7
88219,12/12/2010,Critical,0.06,13
88219,12/12/2010,Critical,0.06,17
88219,12/12/2010,Critical,0.06,4
88119,12/07/2012,Low,0.06,8
90884,23/02/2013,High,0.01,2
91540,21/01/2012,Low,0.04,11
90768,28/03/2011,Not Specified,0,6
90768,28/03/2011,Not Specified,0.08,11
86634,03/10/2011,High,0.08,2
86093,25/03/2011,Low,0.05,4
86093,25/03/2011,Low,0.1,12
86093,25/03/2011,Low,0.08,8
87736,01/11/2013,Critical,0.03,33
89408,07/12/2010,Low,0.02,21
91548,01/06/2013,Critical,0.08,4
91543,01/06/2010,Critical,0.04,11
91302,07/12/2011,High,0.03,3
91302,07/12/2011,High,0.03,19
90939,10/02/2013,Medium,0.02,9
90179,14/02/2012,Medium,0.01,5
88167,25/10/2011,Low,0.09,12
89559,24/09/2013,Not Specified,0.05,18
88095,04/03/2012,Medium,0.08,14
88095,04/03/2012,Medium,0.1,4
88095,04/03/2012,Medium,0.07,1
86309,15/09/2010,Critical,0.09,1
91539,03/05/2012,Medium,0.08,6
89833,10/11/2012,Critical,0.03,37
90470,13/06/2011,Low,0.1,12
88631,02/12/2013,Critical,0,2
85997,09/10/2012,Medium,0.1,4
85997,09/10/2012,Medium,0.02,12
87166,21/09/2011,Low,0.01,10
86197,03/08/2012,Low,0.07,5
89962,02/10/2011,High,0.05,22
89690,18/11/2012,Not Specified,0.06,41
88250,23/10/2013,High,0.1,22
88250,23/10/2013,High,0,13
89388,17/10/2013,Medium,0.04,26
88824,21/03/2010,Not Specified,0.02,11
89993,04/02/2010,Medium,0.05,2
89993,04/02/2010,Medium,0.06,9
89390,08/09/2011,Critical,0.09,16
91337,17/01/2012,Medium,0.01,2
91544,05/08/2012,Low,0.09,21
91544,05/08/2012,Low,0.06,6
89352,03/01/2013,Critical,0.1,13
89352,03/01/2013,Critical,0.1,2
89764,22/01/2011,Critical,0.08,6
89768,22/01/2013,Critical,0.09,1
89764,22/01/2011,Critical,0.08,5
90752,21/04/2010,Critical,0.05,5
90759,21/04/2013,Critical,0.06,5
86607,27/03/2013,High,0.08,3
88944,29/05/2011,High,0.04,13
88944,29/05/2011,High,0.08,18
89180,08/05/2012,Medium,0.06,9
89180,08/05/2012,Medium,0.07,19
90164,24/05/2013,High,0.03,6
87262,06/01/2012,High,0.05,4
87882,30/01/2013,Critical,0.08,6
90276,14/06/2012,High,0.06,13
86078,25/05/2011,High,0.08,11
90911,13/08/2011,Medium,0.03,5
90911,13/08/2011,Medium,0.08,20
87266,19/02/2013,Low,0.09,5
88086,12/12/2011,Not Specified,0.06,19
88092,12/12/2013,Not Specified,0.1,23
91551,24/11/2011,High,0.02,24
91551,24/11/2011,High,0.09,21
91551,24/11/2011,High,0.05,31
87316,21/01/2010,Medium,0.08,10
87316,21/01/2010,Medium,0.03,10
86044,17/11/2013,Not Specified,0.05,5
86044,17/11/2013,Not Specified,0.09,43
87428,27/05/2011,Critical,0.03,17
89170,03/03/2013,Not Specified,0.05,5
88989,28/03/2012,Low,0.05,13
88989,28/03/2012,Low,0.09,13
87120,31/10/2011,Medium,0.04,18
87120,31/10/2011,Medium,0.01,22
89753,17/09/2011,Low,0.05,1
88722,19/12/2010,Not Specified,0.06,7
90946,16/10/2013,High,0,5
89590,16/08/2013,High,0.02,13
91359,17/02/2013,High,0.03,8
87144,04/07/2013,High,0.04,13
90236,05/02/2010,Critical,0.06,6
88942,05/12/2010,Low,0.09,6
88942,05/12/2010,Low,0,7
88942,05/12/2010,Low,0.09,9
91288,17/09/2011,Low,0.08,15
91288,17/09/2011,Low,0.09,7
90435,20/08/2013,High,0.09,2
89995,20/05/2011,Not Specified,0.03,13
89229,29/04/2013,Critical,0.01,3
89229,29/04/2013,Critical,0.03,11
91241,13/09/2013,Critical,0.1,12
87175,17/05/2010,High,0.07,16
87175,17/05/2010,High,0.09,9
87175,17/05/2010,High,0.07,9
86714,09/04/2013,Low,0.03,1
87448,20/08/2012,Medium,0,3
87539,22/11/2011,Low,0.01,5
89581,30/05/2012,Not Specified,0.02,13
88134,22/11/2013,Low,0,11
91405,16/01/2013,Critical,0.03,2
86620,05/11/2013,Low,0.07,29
87986,06/08/2012,Not Specified,0.07,3
87986,06/08/2012,Not Specified,0.09,3
88822,03/05/2013,Medium,0.09,5
91172,21/09/2013,Not Specified,0.02,6
91172,21/09/2013,Not Specified,0.01,13
88329,10/06/2010,High,0,3
86636,27/02/2013,High,0.08,11
88523,27/07/2011,Not Specified,0.03,7
88523,27/07/2011,Not Specified,0.01,7
88523,27/07/2011,Not Specified,0,8
88891,07/02/2011,Critical,0.05,5
88891,07/02/2011,Critical,0.09,9
86318,30/12/2011,Medium,0.04,6
86318,30/12/2011,Medium,0.09,12
90159,20/08/2013,Medium,0.04,23
91019,04/09/2011,Medium,0.09,5
89103,18/10/2011,High,0.08,2
90733,05/06/2013,Medium,0.07,5
85966,02/12/2010,Medium,0.09,4
85966,02/12/2010,Medium,0.02,3
85966,02/12/2010,Medium,0,5
85966,02/12/2010,Medium,0.05,20
87988,25/12/2012,Medium,0.01,23
87988,25/12/2012,Medium,0.08,17
87527,14/01/2013,Not Specified,0.01,10
86124,13/05/2010,Not Specified,0.06,10
86124,13/05/2010,Not Specified,0.02,8
88345,23/11/2012,High,0.06,2
90370,07/11/2012,High,0.09,27
86806,12/10/2013,High,0.05,2
86554,30/11/2013,Low,0.08,40
86548,30/11/2010,Low,0.04,39
89748,27/01/2013,Not Specified,0.08,9
88517,10/09/2011,Medium,0.03,3
88521,10/09/2013,Medium,0.02,23
88513,05/09/2011,Not Specified,0.02,3
88513,05/09/2011,Not Specified,0.02,20
88513,05/09/2011,Not Specified,0.09,12
91555,05/04/2010,High,0.1,7
91555,05/04/2010,High,0.04,5
88532,18/02/2012,Critical,0.05,2
87003,19/02/2010,High,0.03,12
86878,22/08/2011,Medium,0.07,20
90381,05/07/2012,Medium,0.1,2
90381,05/07/2012,Medium,0.06,16
90381,05/07/2012,Medium,0.07,9
90914,28/01/2013,Critical,0.01,11
86090,28/03/2013,Not Specified,0.04,8
86090,28/03/2013,Not Specified,0.06,1
88315,25/07/2012,Medium,0.1,3
90632,01/03/2011,Not Specified,0.03,5
90632,01/03/2011,Not Specified,0.06,2
88696,30/10/2011,Low,0.06,4
89188,28/09/2012,Low,0.1,20
89188,28/09/2012,Low,0.05,24
86025,14/05/2013,Not Specified,0,3
91134,18/11/2012,Not Specified,0.06,15
90871,23/02/2010,Critical,0.01,4
90871,23/02/2010,Critical,0.04,8
88467,13/05/2013,High,0.06,8
85823,08/06/2013,Medium,0.04,9
87979,30/06/2010,High,0.01,8
87979,30/06/2010,High,0.09,6
87979,30/06/2010,High,0.1,7
88051,13/09/2011,Low,0,9
88509,03/07/2012,High,0.04,13
86954,25/08/2012,Not Specified,0.08,16
86954,25/08/2012,Not Specified,0.04,7
88487,23/12/2010,Low,0,18
89239,30/08/2012,Critical,0.1,14
88053,16/06/2012,High,0.07,18
88053,16/06/2012,High,0.08,8
87374,25/06/2010,Not Specified,0.06,6
88087,11/04/2013,Not Specified,0.1,12
88083,11/04/2010,Not Specified,0.03,2
91366,29/11/2010,Medium,0.02,40
88845,19/09/2012,Not Specified,0.01,22
88845,19/09/2012,Not Specified,0.07,12
90606,23/08/2013,Critical,0.05,21
86739,15/03/2011,Not Specified,0.03,7
86739,15/03/2011,Not Specified,0.02,3
86739,15/03/2011,Not Specified,0.04,3
86466,08/10/2010,Not Specified,0.07,7
86466,08/10/2010,Not Specified,0.07,12
91560,19/12/2011,Critical,0.08,12
91560,19/12/2011,Critical,0.01,3
90574,08/09/2013,Critical,0.1,2
90664,15/05/2011,Medium,0.07,3
90664,15/05/2011,Medium,0.09,6
90664,15/05/2011,Medium,0.1,17
90654,23/09/2011,Not Specified,0.05,11
87390,10/09/2011,High,0.05,2
88711,04/08/2013,Not Specified,0.05,21
88711,04/08/2013,Not Specified,0.05,1
88711,04/08/2013,Not Specified,0.09,1
87047,14/12/2011,Medium,0,3
87047,14/12/2011,Medium,0.07,13
91384,16/03/2013,Medium,0.1,4
90703,01/06/2013,Low,0.09,16
90703,01/06/2013,Low,0.06,9
87082,11/07/2013,Low,0,9
88765,24/12/2013,Low,0.01,6
88838,20/10/2010,Critical,0.03,18
88838,20/10/2010,Critical,0.09,11
88838,20/10/2010,Critical,0.03,8
86606,26/02/2013,Medium,0.08,11
89675,08/04/2013,Low,0.06,1
91563,29/07/2013,Low,0.05,3
90060,24/03/2011,Low,0.1,8
89789,05/09/2010,High,0.06,10
89795,05/09/2013,High,0.09,8
88746,03/11/2010,Critical,0,10
88746,03/11/2010,Critical,0.04,35
88751,03/11/2013,Critical,0.04,19
91199,13/09/2013,Critical,0.08,16
91096,25/05/2013,Low,0.04,15
91096,25/05/2013,Low,0,12
90968,28/09/2012,Medium,0.01,17
88947,19/01/2012,Not Specified,0.1,13
87795,07/07/2010,Low,0.04,6
87441,12/07/2012,High,0.07,11
89327,22/12/2010,Medium,0.02,3
89327,22/12/2010,Medium,0.1,1
89327,22/12/2010,Medium,0.01,21
87178,07/12/2010,Medium,0.04,16
89187,17/06/2012,Critical,0.03,17
87937,05/12/2011,Not Specified,0,18
88896,29/09/2013,Low,0.07,26
88896,29/09/2013,Low,0.1,22
88896,29/09/2013,Low,0.02,4
90910,12/12/2010,Medium,0.06,13
90910,12/12/2010,Medium,0.08,1
90753,10/11/2010,High,0.03,31
87315,09/12/2013,Not Specified,0,25
87317,10/03/2010,Low,0.09,1
90344,15/03/2012,Not Specified,0.01,12
87131,18/02/2013,High,0.05,13
91547,30/03/2013,Low,0.1,8
86593,14/01/2011,High,0,12
87753,02/10/2011,High,0.03,9
86450,22/05/2012,Medium,0.02,15
86450,22/05/2012,Medium,0.04,18
89221,20/02/2011,High,0.01,10
86628,22/09/2013,Low,0.05,13
86832,31/10/2013,High,0.02,4
91149,04/03/2013,Critical,0.04,6
91556,30/11/2011,High,0.01,20
87009,19/12/2011,High,0,13
87009,19/12/2011,High,0.08,11
91440,10/11/2012,Low,0.07,18
91440,10/11/2012,Low,0.09,34
91440,10/11/2012,Low,0.01,32
87088,14/01/2011,High,0.03,3
89422,19/11/2012,Low,0.03,18
89422,19/11/2012,Low,0.02,1
89422,19/11/2012,Low,0.1,43
89422,19/11/2012,Low,0.03,29
85824,01/09/2013,High,0.09,24
91263,18/09/2010,High,0.01,13
88280,28/08/2010,Medium,0.05,11
86032,01/11/2013,Low,0.09,16
86032,01/11/2013,Low,0.04,20
86032,01/11/2013,Low,0.05,41
87158,02/07/2013,Not Specified,0,15
87158,02/07/2013,Not Specified,0.07,6
91483,04/05/2012,Medium,0.04,8
91191,05/06/2013,Low,0.1,16
91191,05/06/2013,Low,0.05,12
89098,15/04/2011,Medium,0.07,8
91297,04/08/2010,Critical,0.1,17
87569,13/06/2010,High,0.08,12
89640,15/02/2011,Critical,0.03,2
88585,20/05/2013,Critical,0.07,2
87607,01/04/2012,Critical,0.08,8
87607,01/04/2012,Critical,0,13
87607,01/04/2012,Critical,0.07,12
89347,12/10/2011,Medium,0.03,20
88195,03/08/2013,High,0.03,9
88689,09/09/2012,Low,0.09,19
87163,23/06/2011,Not Specified,0.03,12
87163,23/06/2011,Not Specified,0.04,15
91261,24/02/2010,Critical,0,12
91261,24/02/2010,Critical,0.09,1
89467,15/04/2011,Not Specified,0.08,13
89467,15/04/2011,Not Specified,0.01,5
86625,18/02/2013,High,0.05,9
87031,08/07/2010,Low,0.02,7
88338,01/10/2013,Low,0.1,22
88330,01/10/2010,Low,0.06,4
88129,03/06/2012,Low,0.03,1
88129,03/06/2012,Low,0.03,4
88129,03/06/2012,Low,0.05,17
91424,08/03/2010,Critical,0.02,4
87949,02/01/2013,Low,0,1
87949,02/01/2013,Low,0.07,12
87946,02/01/2010,Low,0.05,8
86641,26/02/2011,Medium,0.01,1
86641,26/02/2011,Medium,0.08,3
86641,26/02/2011,Medium,0.1,5
89202,20/07/2010,Medium,0.09,8
86779,31/12/2012,Medium,0.01,3
86670,03/08/2011,High,0.01,10
88560,24/11/2011,Medium,0,43
88567,24/11/2013,Medium,0.03,21
90328,22/02/2011,Critical,0.05,1
90328,22/02/2011,Critical,0.03,10
90328,22/02/2011,Critical,0.06,5
90358,21/05/2013,Medium,0.07,10
86843,21/01/2013,Low,0.07,9
86072,02/12/2012,High,0.03,16
88591,08/01/2011,Low,0.01,8
87368,29/10/2011,Not Specified,0.02,18
87368,29/10/2011,Not Specified,0.08,14
87368,29/10/2011,Not Specified,0,2
86289,09/07/2013,Not Specified,0.04,2
86284,09/07/2010,Not Specified,0.02,12
91389,08/12/2010,Critical,0.05,12
87124,10/06/2012,Not Specified,0.05,18
86144,15/01/2010,Not Specified,0,12
90624,04/11/2010,Critical,0.01,20
90624,04/11/2010,Critical,0.09,21
89176,26/12/2010,Critical,0.08,7
89176,26/12/2010,Critical,0,19
87057,14/08/2010,High,0.01,8
87057,14/08/2010,High,0.04,17
90830,06/06/2013,Medium,0.02,8
88080,08/02/2013,Not Specified,0.1,7
88080,08/02/2013,Not Specified,0.1,6
91260,24/11/2013,Low,0.09,6
91260,24/11/2013,Low,0.01,16
91260,24/11/2013,Low,0.01,11
91348,29/12/2012,High,0.09,7
91348,29/12/2012,High,0.01,25
88461,08/11/2010,Not Specified,0.08,14
90557,24/03/2010,Low,0.08,2
90557,24/03/2010,Low,0.03,8
90784,04/11/2013,High,0.09,21
88037,22/07/2013,Low,0.06,15
88030,22/07/2010,Low,0.06,12
89527,23/04/2012,Medium,0.03,13
91290,20/04/2012,Low,0.04,6
91290,20/04/2012,Low,0.01,12
91350,29/09/2013,Not Specified,0,15
88545,16/08/2010,Not Specified,0.05,18
89774,26/07/2013,Not Specified,0.08,11
87296,30/03/2010,Critical,0.01,1
91324,27/08/2011,Medium,0.07,1
87781,28/12/2012,Not Specified,0.09,16
89081,12/01/2013,Not Specified,0.01,7
90196,24/02/2012,High,0.04,8
90303,22/12/2010,Critical,0.09,14
89883,20/10/2012,High,0.04,12
89883,20/10/2012,High,0.06,10
89883,20/10/2012,High,0.02,2
89883,20/10/2012,High,0.03,16
86042,24/11/2012,Not Specified,0.04,12
87067,30/03/2013,Critical,0.1,4
87466,14/07/2011,Critical,0.04,14
91443,27/03/2011,Not Specified,0.01,7
90551,29/11/2010,High,0.05,42
90555,29/11/2013,High,0.09,19
91188,26/09/2011,Medium,0.1,21
91188,26/09/2011,Medium,0.05,14
88975,08/09/2010,Critical,0.02,14
90697,05/11/2011,Not Specified,0,26
87696,03/07/2010,High,0.1,8
87696,03/07/2010,High,0.1,2
88860,05/04/2012,Not Specified,0.08,3
91182,20/07/2011,Low,0.06,8
91182,20/07/2011,Low,0.08,8
87563,21/01/2013,Medium,0.04,4
87553,21/01/2010,Medium,0.02,9
87553,21/01/2010,Medium,0.02,12
91567,24/01/2011,High,0.1,11
91568,24/01/2013,High,0.05,13
87892,26/10/2011,Not Specified,0.09,14
87892,26/10/2011,Not Specified,0.04,16
87892,26/10/2011,Not Specified,0.04,6
89380,15/02/2013,Low,0.03,3
90613,14/09/2010,Not Specified,0.08,12
91435,20/03/2010,Not Specified,0.02,3
91435,20/03/2010,Not Specified,0.06,8
88360,21/02/2010,Critical,0.02,5
90041,20/04/2011,Low,0.01,7
87494,18/04/2012,Not Specified,0.09,2
91099,12/09/2013,Not Specified,0.07,17
91088,12/09/2010,Not Specified,0.01,4
89594,07/12/2012,Low,0.08,21
89594,07/12/2012,Low,0.03,23
89222,15/08/2011,High,0.01,18
89222,15/08/2011,High,0.06,22
86484,29/08/2013,Medium,0.02,16
88965,22/05/2013,High,0.07,15
90585,12/12/2011,Low,0.09,5
89733,04/04/2012,Medium,0.09,7
89733,04/04/2012,Medium,0.07,13
89733,04/04/2012,Medium,0,11
89620,02/01/2011,Critical,0.07,11
89620,02/01/2011,Critical,0.09,10
89820,19/12/2010,High,0.09,19
89829,19/12/2013,High,0.04,2
91401,15/11/2012,Critical,0.07,33
91569,10/06/2012,High,0.08,4
91569,10/06/2012,High,0.06,11
91569,10/06/2012,High,0.02,4
89568,29/04/2013,Medium,0.05,1
90955,22/03/2012,High,0.09,2
91503,30/04/2012,Critical,0.08,6
88499,14/04/2013,High,0.08,1
89913,23/04/2012,Medium,0.1,3
85848,05/10/2013,Critical,0.07,7
85848,05/10/2013,Critical,0,16
86206,31/10/2011,Medium,0.09,21
86898,20/01/2010,Critical,0.02,9
91063,18/05/2010,Medium,0.09,14
91063,18/05/2010,Medium,0.1,5
91063,18/05/2010,Medium,0.07,2
87589,12/01/2011,Not Specified,0.02,1
86550,03/04/2012,High,0,14
89007,08/11/2010,Not Specified,0.05,20
86175,15/05/2011,High,0,17
86175,15/05/2011,High,0.07,12
86250,14/12/2010,Not Specified,0.03,4
91484,21/05/2012,Low,0.01,19
91011,15/07/2011,Medium,0.1,9
87848,02/12/2011,Medium,0.01,6
89267,08/05/2013,Critical,0.04,6
89267,08/05/2013,Critical,0.08,6
86917,31/05/2012,Critical,0.08,6
86917,31/05/2012,Critical,0.05,7
87842,17/08/2012,Critical,0.08,11
87842,17/08/2012,Critical,0.04,18
87842,17/08/2012,Critical,0.02,7
85918,20/02/2011,Critical,0.07,6
87546,27/04/2013,Critical,0.07,8
87546,27/04/2013,Critical,0.02,1
90121,28/04/2010,Critical,0.05,3
90109,05/05/2010,Low,0.04,17
90109,05/05/2010,Low,0.02,4
90109,05/05/2010,Low,0.05,12
89877,20/12/2012,Critical,0.07,5
89877,20/12/2012,Critical,0.07,18
90170,02/02/2013,Low,0.02,10
86360,17/04/2012,Critical,0.03,13
86360,17/04/2012,Critical,0.05,4
86820,05/12/2012,Low,0.02,13
90620,17/07/2013,High,0.07,15
91572,30/08/2012,Critical,0.1,9
86793,02/11/2010,Critical,0.09,31
90502,02/11/2010,Critical,0.08,26
90502,02/11/2010,Critical,0.1,18
86957,25/03/2010,Critical,0.01,5
87721,01/12/2010,Medium,0.07,12
87179,02/04/2011,Medium,0.06,5
91576,15/08/2010,Low,0.04,8
91576,15/08/2010,Low,0.07,11
91576,15/08/2010,Low,0.01,12
90362,26/10/2010,High,0.09,12
89286,17/11/2011,Not Specified,0.06,24
89286,17/11/2011,Not Specified,0.02,10
87922,29/10/2012,Low,0.06,11
91473,17/04/2011,Medium,0.07,3
88791,10/08/2013,Low,0.09,21
88791,10/08/2013,Low,0.07,2
88791,10/08/2013,Low,0.01,7
90856,28/05/2011,Not Specified,0.01,14
85870,30/03/2011,Low,0.04,12
85870,30/03/2011,Low,0.05,8
90835,12/02/2013,High,0.04,12
90835,12/02/2013,High,0.09,2
87051,20/01/2013,Low,0.02,8
87868,14/06/2012,Low,0.02,1
90460,24/03/2010,Critical,0.1,4
90460,24/03/2010,Critical,0.05,4
90629,20/09/2013,Critical,0,20
90629,20/09/2013,Critical,0.09,5
89982,21/05/2010,Medium,0.04,16
91135,07/05/2013,Critical,0.09,14
85996,24/09/2012,Not Specified,0,3
90392,03/02/2012,Medium,0.09,14
89807,18/06/2012,Medium,0.09,4
90992,05/08/2012,Low,0.05,11
89179,14/11/2011,High,0.1,8
89183,14/11/2013,High,0.04,4
90994,14/03/2011,Low,0.03,6
85988,20/05/2013,Not Specified,0.02,1
87931,16/12/2013,High,0.06,3
91514,29/04/2011,Medium,0.02,9
86027,10/06/2013,Critical,0.06,1
87586,01/11/2010,Not Specified,0.03,21
90981,23/03/2013,Low,0.04,3
89957,14/12/2010,Critical,0.06,19
89957,14/12/2010,Critical,0.1,17
87944,17/08/2013,High,0.03,24
87944,17/08/2013,High,0.06,10
91298,07/08/2010,High,0.06,12
90993,24/10/2013,Critical,0.02,13
90987,24/10/2010,Critical,0.07,23
88155,28/10/2013,Low,0.01,24
88155,28/10/2013,Low,0.02,14
86567,06/09/2010,Not Specified,0.03,3
90998,30/05/2013,Medium,0.08,14
90583,17/09/2010,Medium,0.08,5
90583,17/09/2010,Medium,0.07,15
89780,21/11/2011,Low,0.02,9
89185,20/04/2011,Medium,0.02,4
89185,20/04/2011,Medium,0.01,12
89185,20/04/2011,Medium,0.09,8
90922,29/11/2010,Critical,0.02,17
89863,05/06/2012,Not Specified,0.03,4
89863,05/06/2012,Not Specified,0.05,18
87920,02/07/2012,Not Specified,0.02,8
87920,02/07/2012,Not Specified,0.08,13
87920,02/07/2012,Not Specified,0.03,10
87385,25/12/2011,Critical,0.03,21
87389,25/12/2013,Critical,0.09,8
91416,03/08/2010,Low,0,11
89418,26/02/2011,Low,0.07,12
89418,26/02/2011,Low,0.06,9
89418,26/02/2011,Low,0.02,8
88039,17/07/2010,Not Specified,0.09,13
88999,28/04/2012,Not Specified,0,8
87875,06/12/2013,Medium,0.05,7
87862,06/12/2010,Medium,0.07,5
89291,21/05/2010,Critical,0.03,9
89291,21/05/2010,Critical,0.04,3
87661,26/10/2012,Critical,0,23
87661,26/10/2012,Critical,0.06,11
87893,22/12/2011,Not Specified,0.09,6
87893,22/12/2011,Not Specified,0.07,17
89199,22/02/2010,High,0.08,13
87689,19/02/2013,Not Specified,0.01,13
87299,11/12/2010,Critical,0.02,19
90314,23/06/2010,Low,0.07,4
90314,23/06/2010,Low,0.02,3
90314,23/06/2010,Low,0.01,10
89435,07/09/2012,High,0.09,22
89731,05/02/2011,Medium,0.1,4
90442,25/07/2012,Medium,0.09,1
90442,25/07/2012,Medium,0.05,7
89075,24/06/2013,High,0.02,18
86773,13/11/2011,Not Specified,0.07,5
86773,13/11/2011,Not Specified,0.01,43
86773,13/11/2011,Not Specified,0.09,26
88829,27/09/2011,Low,0.02,12
86645,03/05/2010,Low,0.09,18
86645,03/05/2010,Low,0.03,17
88073,06/04/2013,Not Specified,0.05,12
90302,17/05/2013,High,0.07,7
90302,17/05/2013,High,0,16
90302,17/05/2013,High,0.06,10
87038,26/08/2012,Medium,0,2
89056,25/06/2011,Low,0.04,14
89056,25/06/2011,Low,0,10
89679,16/01/2010,Critical,0.09,9
89679,16/01/2010,Critical,0.05,1
87659,12/07/2012,Low,0.1,4
87659,12/07/2012,Low,0.06,9
88801,14/07/2011,Medium,0,10
86205,26/09/2011,Critical,0.1,4
91577,07/05/2013,Critical,0.02,15
88576,27/08/2013,High,0.02,2
88576,27/08/2013,High,0.09,7
88576,27/08/2013,High,0.09,8
86291,18/01/2011,High,0.08,7
86291,18/01/2011,High,0.09,12
89158,22/04/2012,Not Specified,0.02,12
89158,22/04/2012,Not Specified,0.1,13
88190,26/10/2013,Low,0.06,8
89453,06/02/2012,High,0.07,3
91470,22/04/2013,High,0.01,2
88870,22/03/2010,Medium,0.08,1
88870,22/03/2010,Medium,0.1,4
90650,17/07/2011,Critical,0,9
89997,13/09/2012,High,0.06,11
88863,09/10/2012,Critical,0.01,2
89613,17/02/2011,Critical,0.1,8
89613,17/02/2011,Critical,0.01,5
91122,25/05/2010,Not Specified,0.06,9
91122,25/05/2010,Not Specified,0.1,12
90235,09/11/2013,High,0.06,26
90235,09/11/2013,High,0.03,14
89268,14/05/2013,High,0.1,10
88634,06/08/2010,Critical,0.07,20
88634,06/08/2010,Critical,0,14
90463,17/11/2011,Not Specified,0.09,20
90057,17/12/2013,Medium,0.1,14
89191,16/08/2013,Critical,0.05,12
87618,26/05/2010,Critical,0.05,8
88104,13/06/2010,Low,0.03,11
87855,02/06/2012,Critical,0.03,17
91379,02/05/2013,Not Specified,0.09,8
91379,02/05/2013,Not Specified,0.02,6
85949,22/06/2010,Low,0.04,7
88952,12/08/2013,Low,0.02,19
88952,12/08/2013,Low,0.03,9
90798,17/04/2012,Not Specified,0.03,11
90798,17/04/2012,Not Specified,0.08,11
90798,17/04/2012,Not Specified,0.01,9
86724,09/08/2010,Low,0.1,13
89225,17/04/2012,Low,0.01,8
90866,04/09/2013,Low,0.01,20
88698,29/12/2012,Not Specified,0.01,16
88807,19/05/2012,Not Specified,0.04,1
86529,02/08/2010,Critical,0,19
86529,02/08/2010,Critical,0.06,9
91075,14/05/2012,Low,0,4
88067,17/12/2012,Not Specified,0.08,17
88067,17/12/2012,Not Specified,0.02,14
88432,04/01/2013,Low,0.02,4
86600,19/10/2010,High,0.01,5
86600,19/10/2010,High,0.01,4
89066,30/07/2011,Not Specified,0,3
89066,30/07/2011,Not Specified,0.08,14
85987,04/05/2013,Low,0.03,2
85987,04/05/2013,Low,0.03,1
87097,30/09/2013,Medium,0.03,20
88290,23/03/2013,High,0.03,9
88524,09/11/2011,Medium,0.09,37
91047,10/08/2012,High,0.04,15
91047,10/08/2012,High,0.1,20
91047,10/08/2012,High,0.09,3
91047,10/08/2012,High,0,15
90554,08/06/2013,Not Specified,0.06,1
90554,08/06/2013,Not Specified,0,18
90602,28/11/2010,High,0.06,17
85964,06/07/2010,Medium,0.01,2
85964,06/07/2010,Medium,0,3
85975,06/07/2013,Medium,0.04,14
88706,04/05/2012,Not Specified,0.05,3
87224,27/06/2011,High,0,5
87224,27/06/2011,High,0.01,17
87224,27/06/2011,High,0.06,16
89200,27/03/2010,High,0.01,2
90360,07/06/2010,Low,0.02,12
90367,07/06/2013,Low,0.04,18
90025,20/09/2013,Not Specified,0.04,10
90025,20/09/2013,Not Specified,0.02,16
90025,20/09/2013,Not Specified,0.02,15
91067,02/09/2013,Low,0.03,26
91067,02/09/2013,Low,0.03,16
89449,20/06/2010,Not Specified,0.05,15
88833,02/02/2013,Critical,0.03,12
86454,09/04/2010,Low,0.05,11
87348,01/01/2011,Medium,0.01,11
91218,19/12/2013,Medium,0.08,19
91215,19/12/2011,Medium,0.01,10
91078,01/12/2010,Not Specified,0.09,22
89414,06/09/2010,Critical,0.05,20
91206,27/02/2013,Low,0.06,4
91201,27/02/2010,Low,0.06,3
89707,04/04/2011,Not Specified,0.08,7
89707,04/04/2011,Not Specified,0.08,12
89712,04/04/2013,Not Specified,0.08,5
87403,22/02/2013,Critical,0.01,1
89478,13/04/2013,High,0.08,11
89478,13/04/2013,High,0.05,12
89478,13/04/2013,High,0.04,10
89234,16/08/2013,Critical,0.04,21
86348,05/03/2012,Not Specified,0,14
87364,02/02/2010,Not Specified,0,11
87191,17/03/2013,Medium,0.04,6
89714,29/08/2013,Low,0.05,6
88147,10/05/2013,Low,0.1,7
90924,24/02/2012,Low,0,14
88117,23/05/2012,Medium,0.07,16
87733,10/06/2013,High,0.1,2
87171,07/06/2013,High,0.02,6
87171,07/06/2013,High,0.09,5
86350,25/09/2013,Not Specified,0.03,18
86350,25/09/2013,Not Specified,0.01,19
86350,25/09/2013,Not Specified,0.05,10
91578,24/02/2012,Medium,0.1,13
89472,25/07/2013,High,0.1,7
89470,25/07/2011,High,0.03,3
89201,15/06/2010,Not Specified,0.03,13
89201,15/06/2010,Not Specified,0.04,18
90009,30/08/2013,Not Specified,0.02,23
90567,30/11/2013,Low,0.06,8
87911,10/03/2012,Medium,0,13
91238,07/06/2013,Not Specified,0.02,4
89914,17/02/2013,High,0.06,12
89914,17/02/2013,High,0.04,1
87716,17/02/2013,Low,0,10
89708,20/04/2011,Low,0.02,1
89713,20/04/2013,Low,0.1,1
89713,20/04/2013,Low,0,6
86527,09/01/2010,Low,0.1,12
90074,05/02/2013,Low,0,12
90074,05/02/2013,Low,0,13
88161,04/02/2013,Low,0,12
90793,31/01/2013,Low,0.1,13
86522,03/02/2012,Medium,0.06,13
91092,24/09/2011,Not Specified,0,3
