SALES_ID,CUST_ID,PROD_ID,ORD_ID,SHIPPING_ID,ORD_DATE,SHIP_DATE,PROD_NAME,Process Time Difference,Profit,Sales
5892,483,5892,90354,5892,23/10/2010,25/10/2010,Canon PC1060 Personal Laser Copier,2 days 0 hrs 0 mins ,"2,583.56","5,976.09"
5893,1312,5893,88953,5893,05/05/2011,14/05/2011,Staples Colored Interoffice Envelopes,9 days 0 hrs 0 mins ,-75.7,516.19
5894,61,5894,87409,5894,18/11/2011,18/11/2011,O'Sullivan 5-Shelf Heavy-Duty Bookcases,0 days 0 hrs 0 mins ,185.27,"2,292.34"
5895,746,5895,87737,5895,19/11/2013,21/11/2013,Avery Binding System Hidden Tab™ Executive Style Index Sets,2 days 0 hrs 0 mins ,24.37,234.72
5896,3279,5896,90769,5896,03/09/2012,04/09/2012,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",1 days 0 hrs 0 mins ,340.91,12.39
5897,3280,5897,90769,5897,03/09/2012,05/09/2012,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",2 days 0 hrs 0 mins ,-78.83,"1,916.19"
5898,2455,5898,89220,5898,20/01/2011,22/01/2011,"Linden® 12"" Wall Clock With Oak Frame",2 days 0 hrs 0 mins ,86.32,232.66
5899,904,5899,90811,5899,10/01/2013,12/01/2013,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",2 days 0 hrs 0 mins ,72.25,"3,640.52"
5900,2480,5900,91002,5900,06/07/2012,08/07/2012,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",2 days 0 hrs 0 mins ,56.02,"9,984.85"
5901,460,5901,86014,5901,23/11/2010,30/11/2010,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",7 days 0 hrs 0 mins ,7.9,492.9
5902,772,5902,88666,5902,14/01/2010,16/01/2010,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,2 days 0 hrs 0 mins ,-209.25,56.44
5903,772,5903,88673,5903,14/01/2013,14/01/2013,Okidata ML184 Turbo Dot Matrix Printers,0 days 0 hrs 0 mins ,"1,083.08","1,879.03"
5904,772,5904,88666,5904,14/01/2010,16/01/2010,Xerox 1939,2 days 0 hrs 0 mins ,-9.16,56.73
5905,1158,5905,90858,5905,28/04/2012,28/04/2012,"Stacking Tray, Side-Loading, Legal, Smoke",0 days 0 hrs 0 mins ,-37.32,15.13
5906,324,5906,91525,5906,01/11/2011,02/11/2011,Acme® Box Cutter Scissors,1 days 0 hrs 0 mins ,2.04,426.6
5907,2475,5907,91533,5907,09/12/2013,11/12/2013,Epson DFX5000+ Dot Matrix Printer,2 days 0 hrs 0 mins ,17.26,"3,047.57"
5908,2475,5908,91533,5908,09/12/2013,12/12/2013,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,3 days 0 hrs 0 mins ,-45.68,"1,888.14"
5909,2475,5909,91533,5909,09/12/2013,11/12/2013,5180,2 days 0 hrs 0 mins ,-51.86,769.6
5910,1334,5910,89756,5910,27/07/2012,29/07/2012,"SAFCO Commercial Wire Shelving, Black",2 days 0 hrs 0 mins ,-524.74,673.36
5911,1085,5911,86129,5911,13/03/2012,17/03/2012,"Fellowes Twister Kit, Gray/Clear, 3/pkg",4 days 0 hrs 0 mins ,-114.41,47.91
5912,287,5912,89763,5912,18/01/2011,20/01/2011,Accessory25,2 days 0 hrs 0 mins ,-78.99,33.45
5913,2579,5913,88308,5913,04/06/2013,06/06/2013,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",2 days 0 hrs 0 mins ,339.2,233.76
5914,2475,5914,91530,5914,28/05/2013,30/05/2013,Xerox 1894,2 days 0 hrs 0 mins ,7.57,81.45
5915,1690,5915,91079,5915,25/01/2011,28/01/2011,Bretford CR8500 Series Meeting Room Furniture,3 days 0 hrs 0 mins ,"-1,201.62","3,781.12"
5916,2984,5916,88772,5916,28/02/2011,02/03/2011,"Boston School Pro Electric Pencil Sharpener, 1670",2 days 0 hrs 0 mins ,14.61,129.71
5917,62,5917,87407,5917,09/11/2010,11/11/2010,Xerox 193,2 days 0 hrs 0 mins ,2.14,22.85
5918,2185,5918,91534,5918,07/05/2012,09/05/2012,"Master Giant Foot® Doorstop, Safety Yellow",2 days 0 hrs 0 mins ,33.81,115.37
5919,2185,5919,91534,5919,07/05/2012,07/05/2012,Multicolor Computer Printout Paper,0 days 0 hrs 0 mins ,271.5,449
5920,2889,5920,90015,5920,05/11/2011,05/11/2011,Fellowes 8 Outlet Superior Workstation Surge Protector,0 days 0 hrs 0 mins ,587.75,998.66
5921,2891,5921,90015,5921,05/11/2011,07/11/2011,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",2 days 0 hrs 0 mins ,"1,299.69","2,210.29"
5922,2447,5922,87794,5922,10/07/2013,11/07/2013,"Memorex 80 Minute CD-R Spindle, 100/Pack",1 days 0 hrs 0 mins ,237.72,344.52
5923,2111,5923,87865,5923,12/10/2011,14/10/2011,Avery 506,2 days 0 hrs 0 mins ,805.76,3.92
5924,2111,5924,87865,5924,12/10/2011,13/10/2011,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",1 days 0 hrs 0 mins ,20.08,45.51
5925,2111,5925,87865,5925,12/10/2011,13/10/2011,Smead Adjustable Mobile File Trolley with Lockable Top,1 days 0 hrs 0 mins ,698.43,397.64
5926,2792,5926,88763,5926,05/09/2013,09/09/2013,Round Ring Binders,4 days 0 hrs 0 mins ,-10.07,29.04
5927,2203,5927,86058,5927,29/09/2012,02/10/2012,DAX Wood Document Frame.,3 days 0 hrs 0 mins ,-74.51,319.3
5928,2666,5928,87840,5928,16/09/2013,17/09/2013,Xerox 1995,1 days 0 hrs 0 mins ,-57.44,148.65
5929,609,5929,86441,5929,07/02/2012,09/02/2012,Cardinal Holdit Business Card Pockets,2 days 0 hrs 0 mins ,-85.01,50.64
5930,606,5930,91151,5930,24/07/2013,25/07/2013,Staples® General Use 3-Ring Binders,1 days 0 hrs 0 mins ,-13.77,29.52
5931,2650,5931,88815,5931,04/11/2010,05/11/2010,Accessory41,1 days 0 hrs 0 mins ,524.32,759.88
5932,3379,5932,88846,5932,22/11/2012,24/11/2012,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2 days 0 hrs 0 mins ,-312.9,93.28
5933,3188,5933,89028,5933,09/08/2011,11/08/2011,Magna Visual Magnetic Picture Hangers,2 days 0 hrs 0 mins ,5.6,8.12
5934,146,5934,91090,5934,23/10/2010,24/10/2010,Global Ergonomic Managers Chair,1 days 0 hrs 0 mins ,251.41,929.57
5935,146,5935,91100,5935,23/10/2013,25/10/2013,"Master Caster Door Stop, Large Neon Orange",2 days 0 hrs 0 mins ,-60.61,104.4
5936,614,5936,91270,5936,12/01/2011,12/01/2011,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",0 days 0 hrs 0 mins ,-500.64,281.88
5937,2007,5937,88813,5937,24/11/2013,26/11/2013,Bevis Steel Folding Chairs,2 days 0 hrs 0 mins ,707.03,"4,077.22"
5938,2007,5938,88813,5938,24/11/2013,25/11/2013,Xerox 1983,1 days 0 hrs 0 mins ,29.94,150.8
5939,594,5939,86319,5939,04/02/2012,06/02/2012,Self-Adhesive Ring Binder Labels,2 days 0 hrs 0 mins ,-269.91,47.29
5940,2702,5940,87683,5940,28/09/2011,30/09/2011,"80 Minute CD-R Spindle, 100/Pack - Staples",2 days 0 hrs 0 mins ,62.93,284.65
5941,3354,5941,88593,5941,02/08/2011,04/08/2011,3M Polarizing Light Filter Sleeves,2 days 0 hrs 0 mins ,41.63,60.33
5942,3354,5942,88593,5942,02/08/2011,04/08/2011,Home/Office Personal File Carts,2 days 0 hrs 0 mins ,177.63,373.2
5943,3355,5943,88597,5943,02/08/2013,04/08/2013,Bionaire Personal Warm Mist Humidifier/Vaporizer,2 days 0 hrs 0 mins ,193.95,281.08
5944,2105,5944,91192,5944,10/12/2013,12/12/2013,Fiskars® Softgrip Scissors,2 days 0 hrs 0 mins ,-0.78,77.23
5945,3191,5945,86453,5945,08/06/2013,08/06/2013,Staples 6 Outlet Surge,0 days 0 hrs 0 mins ,-13.1,50.72
5946,3192,5946,86453,5946,08/06/2013,09/06/2013,T65,1 days 0 hrs 0 mins ,-132.76,643.71
5947,1552,5947,87503,5947,18/04/2013,21/04/2013,Crate-A-Files™,3 days 0 hrs 0 mins ,"-1,002.09",121.66
5948,1607,5948,87994,5948,15/04/2010,15/04/2010,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",0 days 0 hrs 0 mins ,-200.86,110.93
5949,2282,5949,85954,5949,02/12/2011,03/12/2011,Microsoft Natural Multimedia Keyboard,1 days 0 hrs 0 mins ,-6.26,572.41
5950,2149,5950,91102,5950,19/07/2011,20/07/2011,Staples Metal Binder Clips,1 days 0 hrs 0 mins ,-117.79,38.95
5951,2149,5951,91102,5951,19/07/2011,20/07/2011,M3682,1 days 0 hrs 0 mins ,-375.7,308.04
5952,897,5952,86266,5952,02/04/2013,04/04/2013,"Tenex Personal Project File with Scoop Front Design, Black",2 days 0 hrs 0 mins ,-65.81,141.25
5953,556,5953,86193,5953,24/07/2011,24/07/2011,"Wilson Jones Hanging View Binder, White, 1""",0 days 0 hrs 0 mins ,-54.67,43.39
5954,556,5954,86193,5954,24/07/2011,25/07/2011,Global Commerce™ Series High-Back Swivel/Tilt Chairs,1 days 0 hrs 0 mins ,-113.08,"1,102.73"
5955,556,5955,86193,5955,24/07/2011,25/07/2011,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1 days 0 hrs 0 mins ,"1,062.89","1,540.42"
5956,649,5956,91368,5956,09/06/2011,11/06/2011,Sterling Rubber Bands by Alliance,2 days 0 hrs 0 mins ,-5.65,57.36
5957,2279,5957,85957,5957,07/10/2012,08/10/2012,Newell 343,1 days 0 hrs 0 mins ,-2.24,39.15
5958,887,5958,89557,5958,14/08/2013,16/08/2013,Bush Mission Pointe Library,2 days 0 hrs 0 mins ,-13.01,38.54
5959,888,5959,89541,5959,14/08/2011,16/08/2011,Hon 4060 Series Tables,2 days 0 hrs 0 mins ,622.69,902.45
5960,388,5960,90348,5960,22/04/2013,25/04/2013,Logitech Cordless Access Keyboard,3 days 0 hrs 0 mins ,-74.45,36.31
5961,388,5961,90348,5961,22/04/2013,24/04/2013,Luxo Economy Swing Arm Lamp,2 days 0 hrs 0 mins ,-44.21,107.82
5962,2365,5962,91291,5962,18/10/2012,19/10/2012,GBC DocuBind TL300 Electric Binding System,1 days 0 hrs 0 mins ,"4,417.81","6,402.63"
5963,2365,5963,91291,5963,18/10/2012,20/10/2012,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",2 days 0 hrs 0 mins ,447.07,703.01
5964,3110,5964,87328,5964,05/06/2011,07/06/2011,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",2 days 0 hrs 0 mins ,237.06,343.57
5965,2655,5965,86064,5965,08/10/2010,09/10/2010,Prang Colored Pencils,1 days 0 hrs 0 mins ,-93.93,29.88
5966,1696,5966,86339,5966,17/07/2011,19/07/2011,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,2 days 0 hrs 0 mins ,"2,383.63",65.87
5967,1696,5967,86343,5967,17/07/2013,20/07/2013,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",3 days 0 hrs 0 mins ,-148.07,354.65
5968,2007,5968,88811,5968,18/01/2013,19/01/2013,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",1 days 0 hrs 0 mins ,40.32,73.04
5969,2006,5969,88799,5969,18/01/2011,19/01/2011,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,1 days 0 hrs 0 mins ,"-10,402.94","3,460.11"
5970,2006,5970,88799,5970,18/01/2011,20/01/2011,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,2 days 0 hrs 0 mins ,58.42,205.18
5971,2006,5971,88799,5971,18/01/2011,20/01/2011,Portable Personal File Box,2 days 0 hrs 0 mins ,-18.58,97.5
5972,1623,5972,87612,5972,11/09/2011,12/09/2011,Catalog Binders with Expanding Posts,1 days 0 hrs 0 mins ,469.28,917.54
5973,1705,5973,91537,5973,22/04/2011,24/04/2011,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",2 days 0 hrs 0 mins ,43.52,63.07
5974,2376,5974,91326,5974,13/03/2013,15/03/2013,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",2 days 0 hrs 0 mins ,341.98,"1,564.92"
5975,2376,5975,91326,5975,13/03/2013,15/03/2013,StarTAC ST7762,2 days 0 hrs 0 mins ,29.56,333.74
5976,2745,5976,86188,5976,05/02/2013,07/02/2013,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",2 days 0 hrs 0 mins ,-102.93,40.06
5977,459,5977,86015,5977,04/06/2011,11/06/2011,Micro Innovations 104 Keyboard,7 days 0 hrs 0 mins ,-60.65,82.23
5978,1552,5978,87495,5978,28/04/2012,28/04/2012,2190,0 days 0 hrs 0 mins ,-23.89,415.71
5979,291,5979,90841,5979,12/11/2012,13/11/2012,Xerox 1928,1 days 0 hrs 0 mins ,15.42,93.68
5980,291,5980,90841,5980,12/11/2012,14/11/2012,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",2 days 0 hrs 0 mins ,"1,044.96","1,901.37"
5981,2968,5981,86087,5981,29/11/2011,30/11/2011,Surelock™ Post Binders,1 days 0 hrs 0 mins ,-21.17,94.34
5982,2968,5982,86091,5982,29/11/2013,30/11/2013,"Metal Folding Chairs, Beige, 4/Carton",1 days 0 hrs 0 mins ,144.69,504.88
5983,2968,5983,86087,5983,29/11/2011,01/12/2011,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",2 days 0 hrs 0 mins ,-40.33,24.53
5984,381,5984,88933,5984,10/01/2012,10/01/2012,Newell 312,0 days 0 hrs 0 mins ,25.46,61.28
5985,381,5985,88933,5985,10/01/2012,12/01/2012,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,2 days 0 hrs 0 mins ,"-1,238.68","1,712.50"
5986,966,5986,86176,5986,26/07/2011,27/07/2011,5180,1 days 0 hrs 0 mins ,64.53,342.13
5987,1274,5987,88414,5987,21/03/2012,23/03/2012,StarTAC 7760,2 days 0 hrs 0 mins ,-165.63,116.54
5988,2721,5988,88771,5988,10/08/2013,12/08/2013,US Robotics 56K V.92 External Faxmodem,2 days 0 hrs 0 mins ,"5,379.50","2,232.66"
5989,866,5989,90676,5989,02/03/2011,03/03/2011,*Staples* Packaging Labels,1 days 0 hrs 0 mins ,5.96,8.64
5990,866,5990,90676,5990,02/03/2011,05/03/2011,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",3 days 0 hrs 0 mins ,126.03,371.73
5991,866,5991,90676,5991,02/03/2011,03/03/2011,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",1 days 0 hrs 0 mins ,18.95,27.47
5992,1028,5992,89009,5992,07/06/2011,07/06/2011,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",0 days 0 hrs 0 mins ,21.08,62.81
5993,1028,5993,89009,5993,07/06/2011,08/06/2011,StarTAC 3000,1 days 0 hrs 0 mins ,-182.55,486.73
5994,3390,5994,90156,5994,18/04/2012,20/04/2012,GBC Instant Index™ System for Binding Systems,2 days 0 hrs 0 mins ,-16.39,10.27
5995,786,5995,91518,5995,06/04/2013,07/04/2013,Computer Printout Paper with Letter-Trim Perforations,1 days 0 hrs 0 mins ,67.03,186.73
5996,786,5996,91513,5996,06/04/2010,07/04/2010,Southworth 25% Cotton Antique Laid Paper & Envelopes,1 days 0 hrs 0 mins ,-5.05,76.23
5997,2046,5997,88219,5997,12/12/2010,14/12/2010,Xerox 199,2 days 0 hrs 0 mins ,-27.38,31.54
5998,2046,5998,88219,5998,12/12/2010,14/12/2010,Bretford Rectangular Conference Table Tops,2 days 0 hrs 0 mins ,-435.76,"4,634.69"
5999,2046,5999,88219,5999,12/12/2010,13/12/2010,Bush Advantage Collection® Racetrack Conference Table,1 days 0 hrs 0 mins ,682.53,"7,304.03"
6000,2046,6000,88219,6000,12/12/2010,14/12/2010,T28 WORLD,2 days 0 hrs 0 mins ,-277.22,632.65
6001,2731,6001,88119,6001,12/07/2012,19/07/2012,Xerox 209,7 days 0 hrs 0 mins ,-98.42,51.93
6002,1242,6002,90884,6002,23/02/2013,23/02/2013,Xerox 1993,0 days 0 hrs 0 mins ,-60.56,15.75
6003,1833,6003,91540,6003,21/01/2012,23/01/2012,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2 days 0 hrs 0 mins ,-315.35,54.53
6004,3280,6004,90768,6004,28/03/2011,30/03/2011,Avery Poly Binder Pockets,2 days 0 hrs 0 mins ,17.88,24.08
6005,3280,6005,90768,6005,28/03/2011,30/03/2011,Assorted Color Push Pins,2 days 0 hrs 0 mins ,-52.4,18.5
6006,2678,6006,86634,6006,03/10/2011,04/10/2011,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",1 days 0 hrs 0 mins ,3.54,21.2
6007,2082,6007,86093,6007,25/03/2011,01/04/2011,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",7 days 0 hrs 0 mins ,316.68,458.96
6008,2082,6008,86093,6008,25/03/2011,29/03/2011,SANFORD Liquid Accent™ Tank-Style Highlighters,4 days 0 hrs 0 mins ,9.5,33.36
6009,2082,6009,86093,6009,25/03/2011,27/03/2011,5180,2 days 0 hrs 0 mins ,173.93,427.19
6010,746,6010,87736,6010,01/11/2013,03/11/2013,Bagged Rubber Bands,2 days 0 hrs 0 mins ,9.19,41.36
6011,1384,6011,89408,6011,07/12/2010,14/12/2010,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,7 days 0 hrs 0 mins ,23.62,"1,533.59"
6012,1802,6012,91548,6012,01/06/2013,01/06/2013,Avery Non-Stick Binders,0 days 0 hrs 0 mins ,"-1,137.15",17.73
6013,1802,6013,91543,6013,01/06/2010,02/06/2010,"*Staples* vLetter Openers, 2/Pack",1 days 0 hrs 0 mins ,300.93,41.29
6014,3350,6014,91302,6014,07/12/2011,09/12/2011,Newell 312,2 days 0 hrs 0 mins ,3.12,19.13
6015,3350,6015,91302,6015,07/12/2011,09/12/2011,Accessory35,2 days 0 hrs 0 mins ,412.36,597.63
6016,1582,6016,90939,6016,10/02/2013,12/02/2013,Nu-Dell Executive Frame,2 days 0 hrs 0 mins ,78.65,113.98
6017,1760,6017,90179,6017,14/02/2012,15/02/2012,Hon 4060 Series Tables,1 days 0 hrs 0 mins ,-270.57,480.86
6018,2291,6018,88167,6018,25/10/2011,01/11/2011,US Robotics 56K V.92 External Faxmodem,7 days 0 hrs 0 mins ,212.94,"1,144.45"
6019,888,6019,89559,6019,24/09/2013,26/09/2013,"O'Sullivan Elevations Bookcase, Cherry Finish",2 days 0 hrs 0 mins ,-565.22,"2,425.52"
6020,1561,6020,88095,6020,04/03/2012,05/03/2012,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1 days 0 hrs 0 mins ,"1,902.99","3,154.59"
6021,1562,6021,88095,6021,04/03/2012,06/03/2012,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",2 days 0 hrs 0 mins ,-70.31,19.1
6022,1562,6022,88095,6022,04/03/2012,04/03/2012,Rediform S.O.S. Phone Message Books,0 days 0 hrs 0 mins ,-4.72,5.22
6023,594,6023,86309,6023,15/09/2010,17/09/2010,9-3/4 Diameter Round Wall Clock,2 days 0 hrs 0 mins ,-22.12,17.44
6024,1705,6024,91539,6024,03/05/2012,03/05/2012,Filing/Storage Totes and Swivel Casters,0 days 0 hrs 0 mins ,-98.23,60.13
6025,310,6025,89833,6025,10/11/2012,11/11/2012,Magna Visual Magnetic Picture Hangers,1 days 0 hrs 0 mins ,28.85,179.64
6026,627,6026,90470,6026,13/06/2011,15/06/2011,O'Sullivan 3-Shelf Heavy-Duty Bookcases,2 days 0 hrs 0 mins ,-555.92,647.92
6027,2881,6027,88631,6027,02/12/2013,03/12/2013,US Robotics 56K V.92 External Faxmodem,1 days 0 hrs 0 mins ,"1,106.98",211.98
6028,1817,6028,85997,6028,09/10/2012,11/10/2012,Tuff Stuff™ Recycled Round Ring Binders,2 days 0 hrs 0 mins ,3.59,19.23
6029,1817,6029,85997,6029,09/10/2012,11/10/2012,Xerox 1994,2 days 0 hrs 0 mins ,-45.76,83.53
6030,2781,6030,87166,6030,21/09/2011,23/09/2011,Hon 4-Shelf Metal Bookcases,2 days 0 hrs 0 mins ,226.63,"1,072.17"
6031,556,6031,86197,6031,03/08/2012,08/08/2012,Soundgear TeleForum DX Desktop Conference Phone,5 days 0 hrs 0 mins ,27.78,455.49
6032,164,6032,89962,6032,02/10/2011,04/10/2011,Xerox 1996,2 days 0 hrs 0 mins ,-275.05,143.7
6033,1348,6033,89690,6033,18/11/2012,19/11/2012,Nu-Dell Executive Frame,1 days 0 hrs 0 mins ,-6.86,529.78
6034,3077,6034,88250,6034,23/10/2013,24/10/2013,Gyration Ultra Cordless Optical Suite,1 days 0 hrs 0 mins ,"1,174.02","2,059.18"
6035,3077,6035,88250,6035,23/10/2013,23/10/2013,Xerox 1963,0 days 0 hrs 0 mins ,-122.21,73.06
6036,2681,6036,89388,6036,17/10/2013,17/10/2013,Lock-Up Easel 'Spel-Binder',0 days 0 hrs 0 mins ,496.27,719.23
6037,3258,6037,88824,6037,21/03/2010,23/03/2010,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",2 days 0 hrs 0 mins ,401.85,646.88
6038,1363,6038,89993,6038,04/02/2010,06/02/2010,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",2 days 0 hrs 0 mins ,5.47,26.37
6039,1363,6039,89993,6039,04/02/2010,06/02/2010,"Advantus Push Pins, Aluminum Head",2 days 0 hrs 0 mins ,-149.12,53.44
6040,1045,6040,89390,6040,08/09/2011,10/09/2011,Newell 325,2 days 0 hrs 0 mins ,5.91,62.5
6041,661,6041,91337,6041,17/01/2012,19/01/2012,Newell 320,2 days 0 hrs 0 mins ,-5.58,9.52
6042,1802,6042,91544,6042,05/08/2012,12/08/2012,GBC DocuBind P100 Manual Binding Machine,7 days 0 hrs 0 mins ,-220.68,"3,213.59"
6043,1802,6043,91544,6043,05/08/2012,10/08/2012,Balt Solid Wood Rectangular Table,5 days 0 hrs 0 mins ,"-3,942.87",614.18
6044,719,6044,89352,6044,03/01/2013,04/01/2013,Park Ridge™ Embossed Executive Business Envelopes,1 days 0 hrs 0 mins ,135.75,196.74
6045,719,6045,89352,6045,03/01/2013,05/01/2013,Newell 310,2 days 0 hrs 0 mins ,-4.02,3.46
6046,287,6046,89764,6046,22/01/2011,24/01/2011,Hon Comfortask® Task/Swivel Chairs,2 days 0 hrs 0 mins ,-139.65,680.71
6047,287,6047,89768,6047,22/01/2013,24/01/2013,Fellowes 17-key keypad for PS/2 interface,2 days 0 hrs 0 mins ,-183.28,29.97
6048,287,6048,89764,6048,22/01/2011,24/01/2011,Xerox 1938,2 days 0 hrs 0 mins ,154.62,224.08
6049,3283,6049,90752,6049,21/04/2010,21/04/2010,Hoover WindTunnel™ Plus Canister Vacuum,0 days 0 hrs 0 mins ,-269.76,"1,867.04"
6050,3283,6050,90759,6050,21/04/2013,21/04/2013,"Master Giant Foot® Doorstop, Safety Yellow",0 days 0 hrs 0 mins ,-5.15,37.22
6051,1836,6051,86607,6051,27/03/2013,28/03/2013,"Deflect-o SuperTray™ Unbreakable Stackable Tray, Letter, Black",1 days 0 hrs 0 mins ,61.07,88.51
6052,269,6052,88944,6052,29/05/2011,30/05/2011,Avery 508,1 days 0 hrs 0 mins ,43.13,62.5
6053,269,6053,88944,6053,29/05/2011,31/05/2011,Accessory34,2 days 0 hrs 0 mins ,885.28,"1,283.02"
6054,2196,6054,89180,6054,08/05/2012,09/05/2012,#6 3/4 Gummed Flap White Envelopes,1 days 0 hrs 0 mins ,62.21,90.16
6055,2197,6055,89180,6055,08/05/2012,09/05/2012,M3682,1 days 0 hrs 0 mins ,"1,410.15","2,043.69"
6056,3120,6056,90164,6056,24/05/2013,26/05/2013,Avery 474,2 days 0 hrs 0 mins ,45.3,17.93
6057,979,6057,87262,6057,06/01/2012,08/01/2012,Bretford Rectangular Conference Table Tops,2 days 0 hrs 0 mins ,-883.53,"1,523.59"
6058,1251,6058,87882,6058,30/01/2013,30/01/2013,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",0 days 0 hrs 0 mins ,-178.89,94.34
6059,830,6059,90276,6059,14/06/2012,14/06/2012,Fiskars® Softgrip Scissors,0 days 0 hrs 0 mins ,34.16,146.32
6060,1239,6060,86078,6060,25/05/2011,28/05/2011,Xerox 199,3 days 0 hrs 0 mins ,-100.61,47.56
6061,552,6061,90911,6061,13/08/2011,14/08/2011,Xerox 1893,1 days 0 hrs 0 mins ,72.34,220.66
6062,550,6062,90911,6062,13/08/2011,15/08/2011,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",2 days 0 hrs 0 mins ,-4.01,71.85
6063,979,6063,87266,6063,19/02/2013,24/02/2013,Newell 323,5 days 0 hrs 0 mins ,-17.18,9.35
6064,445,6064,88086,6064,12/12/2011,14/12/2011,HP Office Recycled Paper (20Lb. and 87 Bright),2 days 0 hrs 0 mins ,-80.11,114.09
6065,445,6065,88092,6065,12/12/2013,13/12/2013,Portable Personal File Box,1 days 0 hrs 0 mins ,-10.17,270.52
6066,1970,6066,91551,6066,24/11/2011,25/11/2011,Accessory9,1 days 0 hrs 0 mins ,-266.57,755.57
6067,1971,6067,91551,6067,24/11/2011,26/11/2011,Xerox 212,2 days 0 hrs 0 mins ,729.17,135.84
6068,1971,6068,91551,6068,24/11/2011,26/11/2011,Accessory29,2 days 0 hrs 0 mins ,48.44,568.38
6069,2855,6069,87316,6069,21/01/2010,22/01/2010,XtraLife® ClearVue™ Slant-D® Ring Binders by Cardinal,1 days 0 hrs 0 mins ,-12.88,76.16
6070,2855,6070,87316,6070,21/01/2010,22/01/2010,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,1 days 0 hrs 0 mins ,618.13,"1,038.14"
6071,317,6071,86044,6071,17/11/2013,19/11/2013,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,2 days 0 hrs 0 mins ,207.99,"1,475.58"
6072,317,6072,86044,6072,17/11/2013,18/11/2013,Project Tote Personal File,1 days 0 hrs 0 mins ,105.15,562.88
6073,1558,6073,87428,6073,27/05/2011,30/05/2011,Avery File Folder Labels,3 days 0 hrs 0 mins ,-100.78,49.42
6074,313,6074,89170,6074,03/03/2013,05/03/2013,Avery Hole Reinforcements,2 days 0 hrs 0 mins ,-74.44,33.62
6075,2342,6075,88989,6075,28/03/2012,30/03/2012,"Avery Flip-Chart Easel Binder, Black",2 days 0 hrs 0 mins ,-78.36,300.1
6076,2343,6076,88989,6076,28/03/2012,01/04/2012,GBC Binding covers,4 days 0 hrs 0 mins ,51.82,156.11
6077,2034,6077,87120,6077,31/10/2011,02/11/2011,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2 days 0 hrs 0 mins ,"3,130.36",93.34
6078,2034,6078,87120,6078,31/10/2011,02/11/2011,Xerox Blank Computer Paper,2 days 0 hrs 0 mins ,-265.06,472.62
